participant,time_point,trans_dur,Source,Target
001,392.751,0.022000000000048203,rightwall2,empty
001,392.817,0.022999999999967713,empty,rightwall2
001,392.84,0.022000000000048203,rightwall2,empty
001,392.929,0.022000000000048203,empty,rightwall2
001,392.951,0.022999999999967713,rightwall2,empty
001,392.974,0.023000000000024556,empty,frontcabin
001,393.017,0.023000000000024556,frontcabin,rightwall2
001,393.04,0.0230000000000814,rightwall2,empty
001,393.107,0.02199999999999136,empty,rightwall2
001,393.129,0.022999999999967713,rightwall2,empty
001,393.175,0.022999999999967713,empty,frontcabin
001,393.574,0.01999999999998181,frontcabin,empty
001,393.594,0.02199999999999136,empty,S16_C
001,393.616,0.02199999999999136,S16_C,FrontWall
001,393.638,0.022000000000048203,FrontWall,CartoonTeacher
001,393.66,0.0230000000000814,CartoonTeacher,FrontWall
001,393.728,0.02199999999999136,FrontWall,CartoonTeacher
001,393.773,0.020999999999958163,CartoonTeacher,FrontWall
001,393.794,0.023000000000024556,FrontWall,CartoonTeacher
001,393.861,0.02199999999999136,CartoonTeacher,FrontWall
001,393.883,0.02199999999999136,FrontWall,CartoonTeacher
001,393.905,0.0230000000000814,CartoonTeacher,FrontWall
001,393.92800000000005,0.020999999999958163,FrontWall,SM_Blackboard_Schiene_low_99
001,393.949,0.022999999999967713,SM_Blackboard_Schiene_low_99,FrontWall
001,393.972,0.023000000000024556,FrontWall,SM_Blackboard_Schiene_low_99
001,394.04,0.0230000000000814,SM_Blackboard_Schiene_low_99,FrontWall
001,394.0630000000001,0.02099999999990132,FrontWall,SM_Blackboard_Schiene_low_99
001,394.108,0.021000000000015007,SM_Blackboard_Schiene_low_99,FrontWall
001,394.151,0.022999999999967713,FrontWall,SM_Blackboard_Schiene_low_99
001,394.286,0.02400000000000091,SM_Blackboard_Schiene_low_99,FrontWall
001,394.31,0.023000000000024556,FrontWall,leftwall_5
001,394.333,0.02400000000000091,leftwall_5,S14_C
001,394.582,0.033999999999991815,S14_C,S13_C
001,394.616,0.03300000000001546,S13_C,SM_Heizkörper3
001,394.717,0.03200000000003911,SM_Heizkörper3,chair11
001,394.749,0.033999999999991815,chair11,leftwall
001,394.783,0.03299999999995862,leftwall,S24_C
001,394.816,0.03300000000001546,S24_C,chair21
001,394.849,0.033999999999991815,chair21,chair24
001,394.883,0.03300000000001546,chair24,S23_C
001,394.916,0.03300000000001546,S23_C,S22_C
001,394.949,0.033999999999991815,S22_C,S24_C
001,395.1830000000001,0.021999999999877673,S24_C,chair24
001,395.205,0.02199999999999136,chair24,table32
001,395.32,0.021000000000015007,table32,FloorLeftSide
001,395.365,0.021000000000015007,FloorLeftSide,S33_C
001,395.386,0.022999999999967713,S33_C,chair33
001,395.409,0.025000000000034106,chair33,S33_C
001,395.434,0.022999999999967713,S33_C,FloorLeftSide
001,395.457,0.02199999999999136,FloorLeftSide,chair33
001,395.479,0.02800000000002001,chair33,S33_C
001,395.507,0.02400000000000091,S33_C,chair34
001,395.531,0.022000000000048203,chair34,S33_C
001,395.577,0.02800000000002001,S33_C,chair34
001,395.605,0.02199999999999136,chair34,S33_C
001,395.672,0.024999999999977263,S33_C,S34_C
001,395.697,0.023000000000024556,S34_C,FloorLeftSide
001,395.766,0.022999999999967713,FloorLeftSide,chair34
001,395.789,0.025000000000034106,chair34,FloorLeftSide
001,395.864,0.02400000000000091,FloorLeftSide,chair34
001,395.888,0.02800000000002001,chair34,FloorLeftSide
001,396.75,0.023000000000024556,FloorLeftSide,chair31
001,396.773,0.02199999999999136,chair31,table32
001,396.983,0.1220000000000141,table32,window1
001,397.127,0.022999999999967713,window1,leftwall
001,397.15,0.021000000000015007,leftwall,window1
001,397.239,0.022000000000048203,window1,S24_C
001,397.33,0.021000000000015007,S24_C,window1
001,398.015,0.021000000000015007,window1,leftwall
001,398.148,0.02199999999999136,leftwall,window1
001,398.17,0.02400000000000091,window1,leftwall
001,398.194,0.022999999999967713,leftwall,S13_C
001,398.217,0.020000000000038654,S13_C,leftwall
001,398.259,0.020999999999958163,leftwall,S13_C
001,398.28,0.0230000000000814,S13_C,window1
001,398.30300000000005,0.023999999999944066,window1,FrontWall
001,398.327,0.023000000000024556,FrontWall,SM_Blackboard_Tafel_unten_low_101
001,398.35,0.0230000000000814,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,398.3730000000001,0.023999999999887223,SM_Blackboard_Schiene_low_99,Screen_95
001,398.668,0.022999999999967713,Screen_95,S16_C
001,398.691,0.021000000000015007,S16_C,FrontWall
001,398.712,0.021000000000015007,FrontWall,empty
001,398.733,0.022999999999967713,empty,FrontWall
001,398.776,0.02199999999999136,FrontWall,S16_C
001,398.798,0.021000000000015007,S16_C,FrontWall
001,398.969,0.023000000000024556,FrontWall,rightwall1
001,398.992,0.02199999999999136,rightwall1,empty
001,399.0580000000001,0.021999999999877673,empty,rightwall1
001,399.08,0.02199999999999136,rightwall1,empty
001,399.102,0.023000000000024556,empty,FrontWall
001,399.125,0.02199999999999136,FrontWall,S16_C
001,399.147,0.02199999999999136,S16_C,Screen_95
001,399.792,0.023000000000024556,Screen_95,CartoonTeacher
001,399.859,0.023000000000024556,CartoonTeacher,Screen_95
001,399.904,0.023000000000024556,Screen_95,CartoonTeacher
001,399.99300000000005,0.021999999999934516,CartoonTeacher,Screen_95
001,400.216,0.021000000000015007,Screen_95,CartoonTeacher
001,400.392,0.07200000000000273,CartoonTeacher,FrontWall
001,400.487,0.020999999999958163,FrontWall,SM_Blackboard_Schiene_low_99
001,400.626,0.03300000000001546,SM_Blackboard_Schiene_low_99,FrontWall
001,400.659,0.03300000000001546,FrontWall,SM_Blackboard_Schiene_low_99
001,400.76,0.031999999999982265,SM_Blackboard_Schiene_low_99,SM_Blackboard_Tafel_unten_low_101
001,401.125,0.03300000000001546,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,401.192,0.03300000000001546,SM_Blackboard_Schiene_low_99,FrontWall
001,401.292,0.023000000000024556,FrontWall,leftwall_5
001,401.337,0.02199999999999136,leftwall_5,S14_C
001,401.647,0.08899999999999864,S14_C,leftwall_5
001,401.736,0.02199999999999136,leftwall_5,FrontWall
001,401.781,0.01999999999998181,FrontWall,SM_Blackboard_Schiene_low_99
001,401.801,0.02400000000000091,SM_Blackboard_Schiene_low_99,leftwall_5
001,401.849,0.02199999999999136,leftwall_5,S14_C
001,401.871,0.023000000000024556,S14_C,leftwall_5
001,402.05300000000005,0.022999999999967713,leftwall_5,FrontWall
001,402.36300000000006,0.020999999999958163,FrontWall,Screen_95
001,403.315,0.019000000000005457,Screen_95,S16_C
001,403.334,0.023000000000024556,S16_C,Screen_95
001,403.847,2.0090000000000146,Screen_95,FrontWall
001,405.9,0.023000000000024556,FrontWall,SM_Blackboard_Schiene_low_99
001,405.944,0.02199999999999136,SM_Blackboard_Schiene_low_99,Screen_95
001,405.989,0.023000000000024556,Screen_95,CartoonTeacher
001,406.056,0.02400000000000091,CartoonTeacher,Screen_95
001,406.101,0.023000000000024556,Screen_95,CartoonTeacher
001,409.138,0.023000000000024556,CartoonTeacher,Screen_95
001,409.1830000000001,0.021999999999877673,Screen_95,CartoonTeacher
001,411.775,0.023000000000024556,CartoonTeacher,Screen_95
001,411.864,0.023000000000024556,Screen_95,CartoonTeacher
001,411.909,0.023000000000024556,CartoonTeacher,Screen_95
001,411.932,0.02199999999999136,Screen_95,CartoonTeacher
001,412.067,0.02199999999999136,CartoonTeacher,Screen_95
001,413.135,0.02199999999999136,Screen_95,CartoonTeacher
001,413.29,0.02400000000000091,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,414.045,0.1349999999999909,SM_Blackboard_Tafel_unten_low_101,FrontWall
001,414.18,0.022999999999967713,FrontWall,SM_Blackboard_Schiene_low_99
001,414.203,0.023000000000024556,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,415.133,0.13400000000001455,CartoonTeacher,FrontWall
001,415.288,0.022999999999967713,FrontWall,SM_Blackboard_Tafel_unten_low_101
001,415.485,0.02199999999999136,SM_Blackboard_Tafel_unten_low_101,leftwall_5
001,416.231,0.02199999999999136,leftwall_5,leftwall
001,416.253,0.02199999999999136,leftwall,leftwall_5
001,416.32,0.023000000000024556,leftwall_5,leftwall
001,416.343,0.02199999999999136,leftwall,leftwall_5
001,416.365,0.02199999999999136,leftwall_5,leftwall
001,416.4330000000001,0.019999999999868123,leftwall,leftwall_5
001,416.453,0.02400000000000091,leftwall_5,leftwall
001,416.5,0.02199999999999136,leftwall,leftwall_5
001,416.567,0.021000000000015007,leftwall_5,window1
001,416.907,0.02199999999999136,window1,leftwall
001,416.929,0.023000000000024556,leftwall,leftwall_5
001,417.179,0.022000000000048203,leftwall_5,leftwall
001,417.222,0.022000000000048203,leftwall,window1
001,417.266,0.020999999999958163,window1,S24_C
001,417.287,0.022000000000048203,S24_C,leftwall
001,417.33,0.023000000000024556,leftwall,S24_C
001,417.397,0.023000000000024556,S24_C,S22_C
001,417.42,0.022999999999967713,S22_C,S24_C
001,417.619,0.023999999999944066,S24_C,SM_Heizkörper3
001,417.643,0.023000000000024556,SM_Heizkörper3,table22
001,417.666,0.022000000000105047,table22,S24_C
001,417.6880000000001,0.02299999999991087,S24_C,table22
001,417.822,0.021000000000015007,table22,chair12
001,417.843,0.020999999999958163,chair12,S13_C
001,417.864,0.021000000000015007,S13_C,chair14
001,418.507,0.021000000000015007,chair14,table12
001,418.528,0.022999999999967713,table12,table11
001,418.596,0.021000000000015007,table11,leftwall
001,418.753,0.02400000000000091,leftwall,fronttable
001,419.061,0.023000000000024556,fronttable,fronttestobject
001,419.084,0.02199999999999136,fronttestobject,fronttable
001,419.106,0.023000000000024556,fronttable,fronttestobject
001,419.352,0.022000000000048203,fronttestobject,fronttable
001,419.374,0.020999999999958163,fronttable,fronttestobject
001,419.483,0.02199999999999136,fronttestobject,fronttable
001,419.815,0.024999999999977263,fronttable,S14_C
001,419.84,0.021000000000015007,S14_C,fronttable
001,419.905,0.0230000000000814,fronttable,S14_C
001,419.974,0.021000000000015007,S14_C,fronttable
001,420.039,0.024000000000114596,fronttable,S13_C
001,420.626,0.03400000000004866,S13_C,S14_C
001,420.693,0.033999999999991815,S14_C,fronttable
001,420.795,0.031999999999982265,fronttable,S13_C
001,420.893,0.03400000000004866,S13_C,fronttable
001,420.96,0.022000000000048203,fronttable,S13_C
001,422.004,0.022999999999967713,S13_C,fronttable
001,422.027,0.021000000000015007,fronttable,S14_C
001,422.072,0.021000000000015007,S14_C,fronttable
001,422.115,0.02199999999999136,fronttable,fronttestobject
001,422.137,0.02400000000000091,fronttestobject,S13_C
001,422.541,0.022000000000105047,S13_C,S14_C
001,422.787,0.1400000000000432,S14_C,SM_Heizkörper3
001,422.927,0.01799999999997226,SM_Heizkörper3,leftwall
001,422.945,0.02199999999999136,leftwall,S24_C
001,422.98800000000006,0.022999999999967713,S24_C,leftwall
001,423.032,0.02100000000007185,leftwall,S24_C
001,423.05300000000005,0.022999999999967713,S24_C,leftwall
001,423.142,0.021000000000015007,leftwall,SM_Heizkörper3
001,423.186,0.022000000000048203,SM_Heizkörper3,S24_C
001,423.208,0.020999999999958163,S24_C,SM_Heizkörper3
001,423.229,0.021000000000015007,SM_Heizkörper3,S24_C
001,423.562,0.022999999999967713,S24_C,SM_Heizkörper3
001,423.833,0.020999999999958163,SM_Heizkörper3,S24_C
001,424.515,0.18400000000002592,S24_C,window1
001,424.699,0.022999999999967713,window1,leftwall
001,424.722,0.022000000000048203,leftwall,S24_C
001,425.517,0.021000000000015007,S24_C,window1
001,426.14,0.02199999999999136,window1,leftwall
001,426.1830000000001,0.021999999999877673,leftwall,leftwall_5
001,426.921,0.023000000000024556,leftwall_5,S14_C
001,426.944,0.022999999999967713,S14_C,leftwall_5
001,427.229,0.023000000000024556,leftwall_5,leftwall
001,427.252,0.021000000000015007,leftwall,window1
001,429.833,0.16599999999999682,window1,FloorFront
001,429.999,0.022999999999967713,FloorFront,FrontWall
001,430.022,0.023000000000024556,FrontWall,SM_Blackboard_Schiene_low_99
001,430.045,0.020999999999958163,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,431.538,0.02199999999999136,CartoonTeacher,Screen_95
001,431.583,0.022999999999967713,Screen_95,CartoonTeacher
001,432.627,0.022999999999967713,CartoonTeacher,Screen_95
001,432.714,0.023000000000024556,Screen_95,CartoonTeacher
001,435.356,0.11299999999999955,CartoonTeacher,Screen_95
001,435.538,0.020000000000095497,Screen_95,CartoonTeacher
001,435.6230000000001,0.02099999999990132,CartoonTeacher,Screen_95
001,435.667,0.022000000000048203,Screen_95,CartoonTeacher
001,449.835,0.17900000000003047,CartoonTeacher,Screen_95
001,450.059,0.02199999999999136,Screen_95,CartoonTeacher
001,450.751,0.022000000000048203,CartoonTeacher,Screen_95
001,451.036,0.021000000000015007,Screen_95,CartoonTeacher
001,451.924,0.022000000000048203,CartoonTeacher,Screen_95
001,452.101,0.021000000000015007,Screen_95,CartoonTeacher
001,453.034,0.02199999999999136,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,454.414,0.023000000000024556,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,454.437,0.024999999999977263,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,455.865,0.02400000000000091,CartoonTeacher,Screen_95
001,457.777,0.02199999999999136,Screen_95,CartoonTeacher
001,458.019,0.024999999999977263,CartoonTeacher,FrontWall
001,458.044,0.021000000000015007,FrontWall,CartoonTeacher
001,458.135,0.021000000000015007,CartoonTeacher,Screen_95
001,458.156,0.022999999999967713,Screen_95,S16_C
001,458.931,0.023000000000024556,S16_C,Screen_95
001,460.031,0.03200000000009595,Screen_95,CartoonTeacher
001,461.886,0.02199999999999136,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,462.042,0.022000000000048203,SM_Blackboard_Schiene_low_99,SM_Blackboard_Tafel_unten_low_101
001,462.154,0.021000000000015007,SM_Blackboard_Tafel_unten_low_101,FrontWall
001,462.241,0.02199999999999136,FrontWall,SM_Blackboard_Tafel_unten_low_101
001,462.51,0.023000000000024556,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,462.555,0.022999999999967713,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,462.856,0.02199999999999136,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,463.153,0.02199999999999136,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,463.333,0.02199999999999136,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,463.378,0.08800000000002228,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,463.931,0.02199999999999136,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,463.953,0.020000000000038654,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,463.973,0.02199999999999136,SM_Blackboard_Schiene_low_99,FrontWall
001,463.995,0.022999999999967713,FrontWall,SM_Blackboard_Schiene_low_99
001,464.018,0.021000000000015007,SM_Blackboard_Schiene_low_99,FrontWall
001,464.173,0.02400000000000091,FrontWall,leftwall_5
001,464.309,0.02400000000000091,leftwall_5,FrontWall
001,464.333,0.1349999999999909,FrontWall,SM_Blackboard_Tafel_unten_low_101
001,464.512,0.02199999999999136,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,466.365,0.021000000000015007,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,466.591,0.1209999999999809,SM_Blackboard_Tafel_unten_low_101,FrontWall
001,466.712,0.028999999999996362,FrontWall,CartoonTeacher
001,466.741,0.019000000000005457,CartoonTeacher,Screen_95
001,467.009,0.020999999999958163,Screen_95,CartoonTeacher
001,467.724,0.02199999999999136,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,467.746,0.02199999999999136,SM_Blackboard_Schiene_low_99,SM_Blackboard_Tafel_unten_low_101
001,467.791,0.023000000000024556,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,467.835,0.022000000000048203,SM_Blackboard_Schiene_low_99,leftwall_5
001,467.857,0.020999999999958163,leftwall_5,FrontWall
001,467.989,0.021000000000015007,FrontWall,leftwall_5
001,468.163,0.022999999999967713,leftwall_5,FrontWall
001,468.186,0.022000000000048203,FrontWall,SM_Blackboard_Tafel_unten_low_101
001,468.229,0.02199999999999136,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,468.295,0.020999999999958163,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,468.316,0.09000000000003183,CartoonTeacher,FrontWall
001,468.406,0.021000000000015007,FrontWall,CartoonTeacher
001,470.137,0.023000000000024556,CartoonTeacher,Screen_95
001,470.405,0.0230000000000814,Screen_95,FrontWall
001,470.806,0.02199999999999136,FrontWall,Screen_95
001,473.27,0.033999999999991815,Screen_95,FrontWall
001,473.304,0.03300000000001546,FrontWall,CartoonTeacher
001,473.548,0.023000000000024556,CartoonTeacher,Screen_95
001,477.727,0.022000000000048203,Screen_95,FrontWall
001,477.749,0.01999999999998181,FrontWall,CartoonTeacher
001,478.257,0.11200000000002319,CartoonTeacher,Screen_95
001,480.555,0.02199999999999136,Screen_95,FrontWall
001,480.577,0.02199999999999136,FrontWall,CartoonTeacher
001,481.469,0.021000000000015007,CartoonTeacher,Screen_95
001,486.886,0.02199999999999136,Screen_95,CartoonTeacher
001,487.604,0.020000000000038654,CartoonTeacher,Screen_95
001,496.518,0.022000000000048203,Screen_95,FrontWall
001,497.211,0.08699999999998909,FrontWall,Screen_95
001,498.275,0.020000000000038654,Screen_95,FrontWall
001,498.585,0.022000000000048203,FrontWall,CartoonTeacher
001,498.651,0.022999999999967713,CartoonTeacher,FrontWall
001,500.246,0.02199999999999136,FrontWall,Screen_95
001,500.736,0.02400000000000091,Screen_95,FrontWall
001,501.625,0.08899999999999864,FrontWall,SM_Blackboard_Schiene_low_99
001,501.736,0.023000000000024556,SM_Blackboard_Schiene_low_99,FrontWall
001,502.068,0.03300000000001546,FrontWall,CartoonTeacher
001,502.168,0.03300000000001546,CartoonTeacher,FrontWall
001,502.201,0.13299999999998136,FrontWall,CartoonTeacher
001,502.367,0.03299999999995862,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,502.4,0.03500000000002501,SM_Blackboard_Schiene_low_99,SM_Blackboard_Tafel_unten_low_101
001,502.435,0.03300000000001546,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,502.534,0.033999999999991815,SM_Blackboard_Schiene_low_99,SM_Blackboard_Tafel_unten_low_101
001,502.568,0.03300000000001546,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,502.8130000000001,0.02299999999991087,CartoonTeacher,FrontWall
001,503.237,0.02400000000000091,FrontWall,SM_Blackboard_Schiene_low_99
001,503.35,0.02199999999999136,SM_Blackboard_Schiene_low_99,FrontWall
001,504.899,0.1349999999999909,FrontWall,SM_Blackboard_Schiene_low_99
001,505.078,0.021000000000015007,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,505.121,0.023000000000024556,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,505.166,0.02400000000000091,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,505.211,0.02400000000000091,CartoonTeacher,Screen_95
001,505.504,0.02199999999999136,Screen_95,SM_Blackboard_Schiene_low_99
001,505.81,0.1560000000000059,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,507.943,0.03300000000001546,CartoonTeacher,FrontWall
001,508.354,0.02199999999999136,FrontWall,CartoonTeacher
001,508.577,0.023000000000024556,CartoonTeacher,FrontWall
001,508.62,0.022999999999967713,FrontWall,SM_Blackboard_Schiene_low_99
001,508.802,0.022999999999967713,SM_Blackboard_Schiene_low_99,FrontWall
001,508.825,0.020000000000038654,FrontWall,SM_Blackboard_Schiene_low_99
001,509.331,0.022999999999967713,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,510.175,0.03300000000001546,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,510.475,0.03299999999995862,SM_Blackboard_Schiene_low_99,Screen_95
001,510.608,0.06700000000000728,Screen_95,FrontWall
001,510.875,0.023000000000024556,FrontWall,Screen_95
001,510.92,0.02400000000000091,Screen_95,FrontWall
001,510.944,0.01999999999998181,FrontWall,Screen_95
001,511.03,0.02400000000000091,Screen_95,SM_Blackboard_Schiene_low_99
001,511.23,0.02400000000000091,SM_Blackboard_Schiene_low_99,FrontWall
001,511.362,0.024999999999977263,FrontWall,CartoonTeacher
001,511.478,0.024999999999977263,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,511.929,0.03400000000004866,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,511.963,0.03299999999995862,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,512.062,0.033999999999991815,SM_Blackboard_Schiene_low_99,Screen_95
001,512.864,0.020999999999958163,Screen_95,FrontWall
001,512.885,0.023000000000024556,FrontWall,CartoonTeacher
001,512.953,0.023000000000024556,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,512.999,0.02400000000000091,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,513.091,0.020999999999958163,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,513.505,0.021999999999934516,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,514.242,0.022000000000048203,CartoonTeacher,Screen_95
001,515.471,0.033999999999991815,Screen_95,FrontWall
001,515.505,0.03199999999992542,FrontWall,CartoonTeacher
001,516.226,0.023000000000024556,CartoonTeacher,Screen_95
001,516.9590000000001,0.02299999999991087,Screen_95,SM_Blackboard_Schiene_low_99
001,516.982,0.023000000000024556,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,517.005,0.021999999999934516,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,517.248,0.02299999999991087,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,519.221,0.11000000000001364,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,519.331,0.022000000000048203,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,519.3530000000001,0.020999999999958163,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,519.374,0.019000000000005457,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,519.4590000000001,0.021999999999934516,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,519.925,0.1349999999999909,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,521.607,0.022000000000048203,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,521.629,0.021999999999934516,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,521.743,0.021999999999934516,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,521.832,0.022000000000048203,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,521.876,0.023000000000024556,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,521.943,0.023000000000024556,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,522.202,0.022000000000048203,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,522.425,0.023000000000024556,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,522.919,0.022000000000048203,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,522.982,0.022000000000048203,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,523.735,0.023000000000024556,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,523.783,0.02400000000000091,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,524.4,0.03300000000001546,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,524.433,0.06700000000000728,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,524.9019999999999,0.023000000000024556,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,525.237,0.09200000000009823,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,525.89,0.03300000000001546,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,526.3340000000001,0.02299999999991087,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,528.05,0.022000000000048203,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,528.072,0.022000000000048203,SM_Blackboard_Schiene_low_99,Screen_95
001,528.3580000000001,0.21899999999993724,Screen_95,SM_Blackboard_Schiene_low_99
001,528.577,0.022000000000048203,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,533.901,0.022000000000048203,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,534.007,0.02400000000000091,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,535.701,0.01999999999998181,CartoonTeacher,Screen_95
001,535.94,0.1329999999999245,Screen_95,FrontWall
001,536.095,0.023000000000024556,FrontWall,CartoonTeacher
001,536.14,0.021999999999934516,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,536.3430000000001,0.020999999999958163,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,536.812,0.1069999999999709,CartoonTeacher,Screen_95
001,538.361,0.023000000000024556,Screen_95,S16_C
001,538.384,0.021999999999934516,S16_C,Screen_95
001,539.1619999999999,0.023000000000024556,Screen_95,S16_C
001,539.185,0.022000000000048203,S16_C,Screen_95
001,540.8530000000001,0.021999999999934516,Screen_95,S16_C
001,540.875,0.021999999999934516,S16_C,Screen_95
001,540.8969999999999,0.022000000000048203,Screen_95,S16_C
001,540.982,0.022000000000048203,S16_C,Screen_95
001,541.071,0.023000000000024556,Screen_95,CartoonTeacher
001,541.116,0.020999999999958163,CartoonTeacher,Screen_95
001,541.16,0.022000000000048203,Screen_95,CartoonTeacher
001,541.293,0.020999999999958163,CartoonTeacher,Screen_95
001,541.337,0.023000000000024556,Screen_95,S16_C
001,541.36,0.020999999999958163,S16_C,Screen_95
001,541.763,0.021999999999934516,Screen_95,S16_C
001,541.785,0.02400000000000091,S16_C,FrontWall
001,541.809,0.02100000000007185,FrontWall,empty
001,541.83,0.02400000000000091,empty,frontcabin
001,542.404,0.03300000000001546,frontcabin,rightwall2
001,542.437,0.03200000000003911,rightwall2,empty
001,542.469,0.033999999999991815,empty,frontcabin
001,542.503,0.032999999999901775,frontcabin,rightwall2
001,542.536,0.0340000000001055,rightwall2,empty
001,542.659,0.022000000000048203,empty,rightwall2
001,542.681,0.023000000000024556,rightwall2,empty
001,542.7040000000001,0.020999999999958163,empty,rightwall2
001,542.725,0.023000000000024556,rightwall2,empty
001,542.748,0.021999999999934516,empty,rightwall2
001,542.793,0.022000000000048203,rightwall2,empty
001,542.8380000000001,0.021999999999934516,empty,rightwall2
001,542.994,0.020999999999958163,rightwall2,ceiling_front_13
001,543.015,0.023000000000024556,ceiling_front_13,empty
001,543.149,0.021999999999934516,empty,rightwall2
001,543.193,0.022000000000048203,rightwall2,empty
001,543.215,0.02400000000000091,empty,rightwall2
001,543.239,0.021999999999934516,rightwall2,empty
001,543.305,0.023000000000024556,empty,rightwall2
001,543.328,0.022000000000048203,rightwall2,empty
001,543.35,0.024999999999977263,empty,rightwall2
001,543.375,0.020999999999958163,rightwall2,empty
001,543.396,0.02400000000000091,empty,frontcabin
001,543.42,0.02400000000000091,frontcabin,rightwall2
001,543.465,0.021999999999934516,rightwall2,empty
001,543.51,0.021999999999934516,empty,frontcabin
001,543.552,0.023000000000024556,frontcabin,rightwall2
001,543.575,0.020999999999958163,rightwall2,frontcabin
001,543.638,0.020999999999958163,frontcabin,rightwall2
001,543.659,0.023000000000024556,rightwall2,empty
001,543.703,0.02400000000000091,empty,S28_C
001,543.9259999999999,0.022000000000048203,S28_C,rightwall2
001,543.948,0.02100000000007185,rightwall2,empty
001,543.969,0.02299999999991087,empty,rightwall2
001,543.992,0.023000000000024556,rightwall2,empty
001,544.1030000000001,0.02299999999991087,empty,rightwall2
001,544.126,0.022000000000048203,rightwall2,frontcabin
001,544.533,0.024999999999977263,frontcabin,FrontWall
