time,gaze_target,left.pupil_diameter_mm,right.pupil_diameter_mm
13.873,CartoonTeacher,3.4269260000000004,3.099365
13.897,CartoonTeacher,3.531082,3.151123
13.921,CartoonTeacher,3.427887,3.163193
13.947,CartoonTeacher,3.406082,3.131622
13.970999999999998,CartoonTeacher,3.3490910000000005,3.164444
13.994000000000002,CartoonTeacher,3.4040220000000003,3.189865
14.018,CartoonTeacher,3.367142,3.158722
14.047,CartoonTeacher,3.395264,3.131744
14.08,CartoonTeacher,3.365982,3.150787
14.113,CartoonTeacher,3.428131,3.223221
14.213,CartoonTeacher,3.32991,3.170807
14.247,CartoonTeacher,3.350021,3.226868
14.28,CartoonTeacher,3.309326,3.331467
14.313,CartoonTeacher,3.2079470000000003,3.330124
14.347,CartoonTeacher,3.177338,3.236954
14.38,CartoonTeacher,3.2020720000000003,3.2358860000000003
14.413,CartoonTeacher,3.214813,3.225082
14.447,CartoonTeacher,3.212311,3.158203
14.48,CartoonTeacher,3.397385,3.1995240000000003
14.513,Screen_95,3.5249330000000003,3.340836
14.547,FrontWall,3.5648190000000004,3.327866
14.58,FrontWall,3.481613,3.326385
14.613,FrontWall,3.573792,3.336288
14.647,FrontWall,3.495728,3.258087
14.679,FrontWall,3.5183410000000004,3.3622589999999994
14.714,frontcabin,3.640762,3.35405
14.746,frontcabin,3.533432,3.547913
14.768,frontcabin,3.426041000000001,3.271286
14.79,frontcabin,3.508621,3.3210910000000005
14.812,frontcabin,3.587814,3.2444
14.835,frontcabin,3.59024,3.282684
14.857,frontcabin,3.576569,3.403763
14.88,frontcabin,3.3965910000000004,3.38118
14.902,frontcabin,3.491714,3.392395
14.924,frontcabin,3.460678,3.4625550000000005
14.946,frontcabin,3.516342,3.4804690000000003
14.969,frontcabin,3.424728,3.437469
14.991,frontcabin,3.403885,3.404129
15.013,frontcabin,3.399429,3.531845
15.037,frontcabin,3.248764,3.35083
15.058,frontcabin,3.302353,3.068207
15.081,S16_C,3.248016,3.161499
15.102,Screen_95,3.201859,3.137711
15.125,CartoonTeacher,3.127075,3.133911
15.146,CartoonTeacher,3.196091,3.168472
15.169,CartoonTeacher,3.186798,3.1653290000000003
15.191,CartoonTeacher,3.175385,3.159882
15.214,CartoonTeacher,3.171722,3.226501
15.237,CartoonTeacher,3.154648,3.034348
15.257,CartoonTeacher,3.139938,3.084137
15.28,CartoonTeacher,3.125732,3.168716
15.302,CartoonTeacher,3.125092,3.061676
15.324000000000002,CartoonTeacher,3.13559,3.044418
15.347,CartoonTeacher,3.093048,3.160339
15.369000000000002,CartoonTeacher,3.097519,3.144135
15.390999999999998,CartoonTeacher,3.156967,3.093872
15.413,CartoonTeacher,3.115067,3.042282
15.436,S16_C,3.173813,3.067123
15.458,S16_C,3.11821,3.128647
15.48,S16_C,3.234039,3.230255
15.546,S16_C,2.842239,2.888168
15.568,S16_C,3.235306,3.020584
15.591,S16_C,3.221619,3.050827
15.613,S16_C,3.252411,3.141693
15.635,S16_C,3.268829,3.220535
15.657,S16_C,3.387131,3.197891
15.68,S16_C,3.300385,3.214523
15.702,S16_C,3.324387,3.238754
15.724,S16_C,3.269806,3.216217
15.746,S16_C,3.232544,3.181137
15.768,S16_C,3.272552,3.256653
15.79,S16_C,3.277115,3.210342
15.812,S16_C,3.270752,3.209076
15.835,S16_C,3.252655,3.216125
15.857,S16_C,3.274765,3.219543
15.879,S16_C,3.2955019999999995,3.260742
15.902,CartoonTeacher,3.29184,3.295456
15.924,CartoonTeacher,3.201294,3.254105
15.946,CartoonTeacher,3.223831,3.240494
15.968,CartoonTeacher,3.2831120000000005,2.956512
15.991,FrontWall,3.045532,3.236664
16.012999999999998,FrontWall,3.052155,3.229324
16.035999999999998,rightwall1,3.09906,3.219376
16.058,empty,3.091278,3.207779
16.08,empty,3.089127,3.191559
16.102999999999998,rightwall1,3.08873,3.1880040000000003
16.125,empty,3.089081,3.18541
16.147000000000002,rightwall1,3.088425,3.190903
16.169,empty,3.094482,3.189163
16.191,empty,3.116501,3.186234
16.213,empty,3.301483,3.077026
16.236,CartoonTeacher,3.1129,3.150116
16.258,CartoonTeacher,3.1754,3.153656
16.28,CartoonTeacher,3.175079,3.079559
16.303,CartoonTeacher,3.180603,3.207886
16.325,CartoonTeacher,3.170761,3.185608
16.346,CartoonTeacher,3.166901,3.1478580000000003
16.369,CartoonTeacher,3.147598,3.109756
16.391,CartoonTeacher,3.143631,3.105545
16.413,CartoonTeacher,3.138031,3.095337
16.437,CartoonTeacher,3.138153,3.083267
16.457,CartoonTeacher,3.056351,3.039093
16.48,CartoonTeacher,3.071594,3.070343
16.502,CartoonTeacher,3.114395,3.043396
16.524,CartoonTeacher,3.126175,3.0652470000000003
16.546,CartoonTeacher,3.161041,3.096359
16.569000000000003,CartoonTeacher,2.9711,3.079422
16.592,CartoonTeacher,3.142914,3.094574
16.613,CartoonTeacher,3.065109,3.101974
16.635,CartoonTeacher,3.059708,2.9906770000000003
16.657,CartoonTeacher,3.192276,3.076965
16.679000000000002,CartoonTeacher,3.150345,3.027344
16.701,CartoonTeacher,3.248535,3.043777
16.724,CartoonTeacher,3.115829,2.993484
16.745,frontcabin,3.339325,2.855789
16.769000000000002,frontcabin,2.929886,2.60376
16.79,frontcabin,3.188293,2.88501
16.813,frontcabin,3.1739040000000003,2.954559
16.835,frontcabin,3.140198,2.974625
16.857,frontcabin,3.073105,3.064987
16.879,frontcabin,2.962982,2.974426
16.902,frontcabin,3.131485,3.038574
16.924,frontcabin,3.164108,2.954239
16.945999999999998,frontcabin,2.9223790000000003,3.022125
16.968,frontcabin,3.0905150000000003,3.045288
16.99,frontcabin,3.20459,2.859283
17.012999999999998,frontcabin,3.145508,3.025116
17.035,frontcabin,3.035675,3.102158
17.055999999999997,frontcabin,3.087265,3.0491330000000003
17.078,frontcabin,3.058945,3.037354
17.101,frontcabin,2.984268,3.057709
17.124000000000002,frontcabin,3.061218,3.055603
17.145,frontcabin,3.021393,3.106796
17.168,frontcabin,3.1696470000000003,2.993668
17.19,frontcabin,2.9120790000000003,3.000763
17.212,frontcabin,3.086395,2.820618
17.234,frontcabin,3.206116,2.936478
17.257,frontcabin,3.12532,3.032394
17.279,frontcabin,3.035385,3.069382
17.302,frontcabin,2.958527,3.001678
17.324,FrontWall,3.014526,3.032959
17.345,Screen_95,3.001129,3.159485
17.368,Screen_95,3.072342,3.169754
17.39,Screen_95,3.145981,3.108902
17.413,Screen_95,3.117722,3.091919
17.435,Screen_95,3.071625,3.162369
17.458,Screen_95,3.07605,3.133392
17.483,Screen_95,3.0821080000000003,3.121292
17.5,Screen_95,3.077103,3.189255
17.521,Screen_95,3.098007,3.188675
17.543,Screen_95,3.1277310000000003,3.139053
17.566,Screen_95,3.262772,3.226044
17.588,Screen_95,3.164749,3.363159
17.611,Screen_95,3.262192,3.369888
17.632,Screen_95,3.185852,3.360092
17.655,Screen_95,3.320007,3.255981
17.677,Screen_95,3.248215,3.398819
17.7,Screen_95,3.261932,3.407806
17.721,Screen_95,3.2477720000000003,3.223007
17.744,Screen_95,3.277603,3.149734
17.767,Screen_95,3.127319,3.142487
17.789,Screen_95,3.163589,3.196716
17.81,Screen_95,3.142639,3.194336
17.832,Screen_95,3.227905,3.208679
17.855,Screen_95,3.22081,3.1751560000000003
17.878,Screen_95,3.142731,3.109467
17.9,Screen_95,3.142319,3.225143
17.922,Screen_95,3.173309,3.0609740000000003
17.944000000000003,Screen_95,3.136139,3.08075
17.965999999999998,Screen_95,3.124359,3.040359
17.988,Screen_95,3.128448,3.087692
18.01,Screen_95,3.172638,3.238068
18.033,Screen_95,3.167694,3.244446
18.055,Screen_95,3.126831,3.3094019999999995
18.077,Screen_95,3.154861,3.226898
18.099,Screen_95,3.2371830000000004,3.280701
18.122,Screen_95,3.167877,3.24855
18.144,Screen_95,3.186005,3.3332370000000004
18.166,Screen_95,3.3309330000000004,3.268402
18.188,Screen_95,3.2937769999999995,3.24733
18.211,Screen_95,3.3629,3.234955
18.234,Screen_95,3.356522,3.373718
18.255,Screen_95,3.3164519999999995,3.272873
18.278,Screen_95,3.372452,3.346771
18.301,Screen_95,3.301743,3.32077
18.323,SM_Blackboard_Tafel_unten_low_101,3.4525910000000004,3.629395
18.346,leftwall_5,3.5181120000000004,3.492065
18.369,S14_C,3.54184,3.438995
18.39,S14_C,3.384399,3.593292
18.411,S14_C,3.3651730000000004,3.574585
18.436,S14_C,3.25589,3.589249
18.46,S14_C,3.25116,3.573669
18.48,S14_C,3.516022,3.430618
18.504,S14_C,3.486267,3.515305
18.528,S14_C,3.402115,3.4823150000000003
18.555,leftwall,3.466354,3.338745
18.588,S14_C,3.302658,3.274979
18.622,S14_C,3.215378,3.304657
18.654,S14_C,3.141739,3.41066
18.688,S14_C,3.217773,3.493729
18.721,S14_C,3.3230440000000003,3.295898
18.754,S14_C,3.3824620000000003,3.383392
18.788,S14_C,3.3719019999999995,3.244965
18.822,S14_C,3.411728,3.41217
18.855,S14_C,3.20108,3.475052
18.888,S13_C,3.49791,3.5854800000000004
18.922,S13_C,3.3553620000000004,3.519913
18.953,S13_C,3.315674,3.592422
18.987,S12_C,3.4058839999999995,3.48172
19.02,S12_C,3.4133910000000003,3.45372
19.054,S12_C,3.487686,3.453842
19.087,window1,3.493271,3.503006
19.121,S24_C,3.4481660000000005,3.561188
19.155,S24_C,3.405792,3.351624
19.187,S24_C,3.488861,3.5094300000000005
19.221,leftwall_3,3.249313,3.503693
19.254,S24_C,3.224487,3.470413
19.288,leftwall,3.359512,3.563553
19.31,S24_C,3.415634,3.570953
19.332,S24_C,3.335892,3.486908
19.354,S24_C,3.251236,3.467834
19.377,S24_C,3.252853,3.349823
19.399,S24_C,3.333435,3.290756
19.422,S24_C,3.157425,3.296097
19.443,S24_C,3.178833,3.3064730000000004
19.465,S24_C,3.248886,3.396484
19.487,S24_C,3.260468,3.387299
19.51,S24_C,3.160339,3.4077
19.532,S24_C,3.272369,3.363113
19.555,S24_C,3.246536,3.3675080000000004
19.577,S24_C,3.300095,3.286255
19.6,S24_C,3.299667,3.205429
19.623,S24_C,3.32605,3.210754
19.647,S24_C,3.211502,3.227066
19.669,S24_C,3.218704,3.195862
19.689,S24_C,3.184982,3.076111
19.712,leftwall,3.255722,3.11438
19.736,S12_C,3.301453,3.161819
19.758,S12_C,3.291656,3.23201
19.779,S12_C,3.294769,3.162201
19.802,S12_C,3.295868,3.129471
19.826,S12_C,3.328033,3.098801
19.849,S12_C,3.268829,3.164566
19.871,leftwall,3.301788,3.239105
19.895,S13_C,3.3464660000000004,3.1557310000000003
19.918,S13_C,3.254318,3.172073
19.94,S13_C,3.312439,3.231186
19.962,S13_C,3.314407,3.230789
19.987,S13_C,3.323364,3.224136
20.012,S13_C,3.336578,3.219055
20.036,S13_C,3.343613,3.225998
20.06,S13_C,3.324387,3.227066
20.088,S13_C,3.361145,3.226685
20.109,S13_C,3.334686,3.224869
20.133,S13_C,3.3016660000000004,3.228104
20.154,S13_C,3.3418730000000005,3.306076
20.178,S13_C,3.3197940000000004,3.2961730000000005
20.198,S13_C,3.259644,3.2897800000000004
20.22,S13_C,3.350937,3.2549900000000003
20.244,S13_C,3.336044,3.400513
20.267,window1,3.35881,3.3721309999999995
20.29,window1,3.054276,3.431885
20.31,window1,3.336639,3.28183
20.333,window1,3.276932,3.3176730000000005
20.358,window1,3.295929,3.391174
20.379,window1,3.280365,3.351547
20.399,window1,3.180344,3.3162230000000004
20.421,window1,3.168884,3.3222050000000003
20.443,window1,3.210464,3.360535
20.466,window1,3.113022,3.360519
20.487,window1,3.242035,3.251312
20.511,window1,3.138306,3.218857
20.533,window1,3.211639,3.102768
20.555,window1,3.235947,3.276398
20.578000000000003,window1,3.235092,3.196411
20.601,window1,3.194199,3.204315
20.621,leftwall,3.187836,3.193314
20.643,leftwall,3.186249,3.200912
20.666,leftwall,3.126068,3.197662
20.688,leftwall,3.12114,3.212677
20.71,leftwall,3.12059,3.225113
20.733,ceiling,3.108902,3.226135
20.755,ceiling,3.107498,3.223297
20.778,ceiling,3.110138,3.2103580000000003
20.8,ceiling,3.105392,3.207062
20.822,ceiling,3.096344,3.203018
20.844,ceiling,3.079727,3.204834
20.866,ceiling,3.12323,3.18396
20.889,ceiling,3.023422,3.198166
20.91,ceiling,3.18045,3.126862
20.932,ceiling,3.101227,3.009903
20.955,ceiling,3.1682740000000003,3.013
20.977,ceiling,3.15329,2.993286
21.001,ceiling,3.156158,3.0849
21.023000000000003,ceiling,3.092621,3.051315
21.045,ceiling,3.057983,3.024292
21.068,ceiling,3.045242,2.90184
21.091,ceiling,3.078949,3.02916
21.113000000000003,ceiling,3.047165,3.022263
21.132,ceiling,3.042831,3.009766
21.161,ceiling,3.245865,3.201187
21.182,ceiling,3.191696,3.196762
21.205,ceiling,3.203094,3.277252
21.227,ceiling,3.259506,3.219009
21.25,ceiling,3.207306,3.127518
21.271,FrontWall,3.280746,3.209259
21.293000000000003,Screen_95,3.422852,3.270752
21.313,Screen_95,3.488602,3.288269
21.337,Screen_95,3.425873,3.240936
21.358,Screen_95,3.405518,3.517151
21.381,Screen_95,3.668579,3.531021
21.402,Screen_95,3.334824,3.4735410000000004
21.425,Screen_95,3.475693,3.3333440000000003
21.446,Screen_95,3.491547,3.370773
21.468000000000004,Screen_95,3.503311,3.407242
21.49,Screen_95,3.443192,3.364777
21.511,Screen_95,3.402618,3.201935
21.533,Screen_95,3.163177,3.318771
21.554,Screen_95,3.30191,3.260056
21.578000000000003,Screen_95,3.437363,3.211609
21.598000000000003,Screen_95,3.088043,3.2830510000000004
21.62,Screen_95,3.330811,3.265488
21.643,Screen_95,3.439117,3.421127
21.666,FrontWall,3.3867190000000003,3.665848
21.687,frontdoor_5,3.321533,3.509979
21.709,frontcabin,3.34314,3.415054
21.73,frontcabin,3.410995,3.3934330000000004
21.754,frontcabin,3.435287,3.462051
21.776,frontcabin,3.453735,3.522995
21.798,frontcabin,3.463196,3.503448
21.821,frontcabin,3.417648,3.485947
21.842,frontcabin,3.5187230000000005,3.294067
21.864,frontcabin,3.5982510000000003,3.3291470000000003
21.886,frontcabin,3.578094,3.401642
21.909,frontcabin,3.402435,3.43277
21.931,frontcabin,3.453445,3.343185
21.955,frontcabin,3.362503,3.300308
21.975,frontcabin,3.30217,3.411865
21.999,frontcabin,3.289154,3.452103
22.021,frontcabin,3.360992,3.288269
22.042,frontcabin,3.3661190000000003,3.294739
22.064,frontcabin,3.221909,3.2883760000000004
22.087,frontcabin,3.227432,3.2783050000000005
22.108,frontcabin,3.3126830000000003,3.355621
22.131,frontcabin,3.325195,3.376694
22.153,empty,3.351181,3.393707
22.176,empty,3.3168330000000004,3.2892910000000004
22.198,empty,3.400528,3.29071
22.22,rightwall1,3.315552,3.215836
22.242,rightwall1,3.332047,3.253479
22.264,empty,3.199081,3.228714
22.287,S16_C,3.198395,3.306625
22.309,rightwall1,3.0942380000000003,3.318024
22.331,empty,3.217545,3.3629
22.354,empty,3.155746,3.111862
22.376,S16_C,3.073441,3.236801
22.398000000000003,S16_C,3.1449740000000004,2.9776
22.42,frontcabin,3.242249,3.038177
22.488000000000003,empty,3.421326,3.368698
22.51,rightwall2,3.276566,3.512802
22.532,rightwall2,3.3797300000000003,3.348679
22.554,rightwall2,3.439911,3.292984
22.577,rightwall2,3.458603,3.510147
22.599,rightwall2,3.666595,3.201157
22.62,empty,3.498718,3.337219
22.643,rightwall2,3.293365,3.351761
22.666,empty,2.935226,3.339523
22.688,empty,3.375336,3.139313
22.71,empty,3.362595,3.322174
22.733,empty,3.638657,3.374344
22.754,S28_C,3.56308,3.40657
22.776,S28_C,3.523056,3.283524
22.801,rightwall2,3.497879,3.265442
22.824,S28_C,3.3430480000000005,3.407486
22.845,S28_C,3.375046,3.342102
22.868,empty,3.350464,3.356323
22.891,empty,3.420319,3.375275
22.921,rightwall2,3.5124660000000003,3.4304050000000004
22.954,S28_C,3.554489,3.5380550000000004
22.988000000000003,S28_C,3.379364,3.5360720000000003
23.021,S28_C,3.467361,3.551849
23.054,S28_C,3.46907,3.51033
23.087,S28_C,3.4292910000000005,3.459442
23.12,S28_C,3.168076,3.812378
23.153,S28_C,3.379761,3.5550230000000003
23.187,S28_C,3.497253,3.569687
23.22,S28_C,3.564178,3.336365
23.254,table24,3.479279,3.5318910000000003
23.287,S28_C,3.469757,3.455688
23.322,S28_C,3.490677,3.483353
23.355,S28_C,3.465195,3.487823
23.388,S28_C,3.5672300000000003,3.578842
23.421,S28_C,3.498352,3.501602
23.454,S28_C,3.559799,3.527847
23.487,S28_C,3.531158,3.516083
23.521,S28_C,3.488281,3.544739
23.554,S28_C,3.593521,3.480911
23.587,S28_C,3.3323970000000003,3.3371730000000004
23.621,S28_C,3.468903,3.275421
23.643,S28_C,3.281418,2.958969
23.71,empty,3.654572,3.625641
23.732,rightwall2,3.626144,3.564468
23.754,rightwall2,3.657288,3.692154
23.777,rightwall2,3.631882,3.643967
23.798,S28_C,3.609161,3.660995
23.821,S28_C,3.631561,3.642151
23.843000000000004,S28_C,3.603104,3.641602
23.865,S28_C,3.599228,3.647781
23.888,S28_C,3.612167,3.664597
23.909,rightwall2,3.609894,3.667953
23.932,rightwall2,3.61116,3.718399
23.954,rightwall2,3.712662,3.719681
23.977,chair28,3.662262,3.884842
23.998,chair27,3.703568,3.6200410000000014
24.02,rightwall2,3.682373,3.777313
24.043000000000003,empty,3.684677,3.76178
24.066,empty,3.709045,3.815964
24.088,empty,3.722031,3.797592
24.11,empty,3.744659,3.773239
24.131,empty,3.715683,3.743774
24.153,rightwall2,3.768341,3.746292
24.177,rightwall2,3.794571,3.680145
24.2,chair28,3.781357,3.692505
24.223000000000003,chair28,3.787079,3.711777
24.245,chair28,3.607925,4.026505
24.268,empty,3.574036,3.999329
24.291,empty,3.688324,3.970856
24.314,chair27,3.628433,4.012238
24.338,empty,3.639954,3.947464
24.36,empty,3.638763,3.949982
24.386,empty,3.691132,3.97168
24.409,chair27,3.670715,3.970688
24.427,chair27,3.673767,3.989517
24.451,chair27,3.667557,4.004135
24.471,chair27,3.5995790000000003,3.586472
24.495,S28_C,3.373154,3.589523
24.522,FloorRightSide,3.496826,3.527557
24.545,FloorRightSide,3.499115,3.571701
24.569000000000003,chair27,3.503143,3.532104
24.591,table24,3.511353,3.538193
24.614,FloorRightSide,3.546524,3.534882
24.636,FloorRightSide,3.565964,3.5671230000000005
24.659,FloorRightSide,3.5224300000000004,3.544479
24.682,FloorRightSide,3.480392,3.520477
24.705,FloorRightSide,3.4845580000000003,3.486679
24.731,FloorRightSide,3.505783,3.4567870000000003
24.753,FloorRightSide,3.503632,3.437042
24.776,FloorRightSide,3.491089,3.427032
24.798,FloorRightSide,3.469009,3.4272160000000005
24.82,FloorRightSide,3.4703980000000003,3.4252010000000004
24.842,FloorRightSide,3.444946,3.4306339999999995
24.865,FloorRightSide,3.436722,3.433212
24.887,FloorRightSide,3.445465,3.4343410000000003
24.909,FloorRightSide,3.4487300000000003,3.434158
24.932,FloorRightSide,3.446854,3.443771
24.954,FloorRightSide,3.470047,3.452316
24.976,chair27,3.475632,3.452042
24.998,chair27,3.4665220000000003,3.567703
25.022,chair26,3.4781190000000004,3.560883
25.043000000000003,FloorRightSide,3.420288,3.550964
25.066,chair26,3.4683839999999995,3.595016
25.089,chair26,3.498886,3.596451
25.111,chair26,3.434357,3.561005
25.133000000000003,chair26,3.4736480000000003,3.432388
25.155,chair26,3.479736,3.492294
25.178,chair26,3.494583,3.528168
25.2,chair26,3.5243839999999995,3.500275
25.223000000000003,chair26,3.4251400000000003,3.4694519999999995
25.246,chair26,3.425461,3.431534
25.269,chair26,3.432129,3.443832
25.293000000000003,chair26,3.384567,3.5047910000000004
25.317,chair26,3.46524,3.35112
25.342,chair26,3.466476,3.306168
25.365,chair26,3.4879,3.529678
25.389,chair26,3.487747,3.484512
25.412,chair26,3.459854,3.475143
25.435,chair26,3.48645,3.474823
25.459,chair26,3.4884190000000004,3.476532
25.485,chair26,3.5092769999999995,3.485703
25.507,chair26,3.54039,3.496506
25.53,chair26,3.623474,3.635178
25.554,chair26,3.1751400000000003,3.233795
25.736,FloorRightSide,3.233643,3.601486
25.757,chair26,3.322647,3.404129
25.78,chair26,3.301285,3.43634
25.802,FloorRightSide,3.329193,3.528839
25.83,FloorRightSide,3.3460080000000003,3.5628660000000005
25.863000000000003,FloorRightSide,3.566208,3.637894
25.897,chair26,3.5710910000000005,3.642365
25.93,chair26,3.6012120000000003,3.634628
25.964,chair26,3.612091,3.633865
25.996,chair26,3.630096,3.625732
26.03,chair26,3.625778,3.681442
26.064,chair26,3.718185,3.844254
26.097,table23,3.693039,3.714981
26.131,table23,3.664642,3.743378
26.165,table23,3.666168,3.806747
26.197,table23,3.663467,3.76915
26.23,table23,3.666,3.733582
26.264,table23,3.630356,3.736435
26.297,table23,3.61499,3.725266
26.331,table23,3.611069,3.725418
26.364,table23,3.608368,3.710663
26.531,table23,3.447479,3.472992
26.564,table23,3.48288,3.518524
26.586,table23,3.479874,3.51532
26.608,table23,3.546692,3.432938
26.63,table23,3.482071,3.494202
26.652,table23,3.478928,3.438354
26.675,table23,3.451996,3.428726
26.697,table23,3.341278,3.4309540000000003
26.719,table23,3.385406,3.416519
26.742,table23,3.358139,3.363678
26.765,table23,3.3618620000000004,3.349121
26.786,table23,3.307617,3.336319
26.808000000000003,table23,3.490387,3.220352
26.833,table23,3.5237580000000004,3.330124
26.856,table23,3.444611,3.306
26.878,table23,3.438431,3.29422
26.901,table23,3.447922,3.2818910000000003
26.924,table23,3.443268,3.2812650000000003
26.948,table23,3.430557,3.280106
26.968000000000004,table23,3.416718,3.275726
26.993,table23,3.398422,3.216064
27.016,table23,3.337189,3.182816
27.038,table23,3.2880550000000004,3.166794
27.066,table23,3.267471,3.152023
27.091,table23,3.247787,3.150024
27.111,table23,3.243286,3.122849
27.136,table23,3.2207790000000003,3.120255
27.164,table23,3.157791,3.1114040000000003
27.186,table23,3.138702,3.095718
27.208,table23,3.069489,3.07019
27.23,table23,3.122116,3.111694
27.253,table23,2.908188,2.776184
27.323,table23,3.093552,2.747986
27.348000000000003,table23,3.1078490000000003,3.082642
27.376,table23,3.23436,3.058746
27.401,table23,3.2242580000000003,3.097794
27.423,table23,3.221817,3.252792
27.447,table23,3.205093,3.3451230000000005
27.474,table23,3.212341,3.3135220000000003
27.496,table23,3.148453,3.347549
27.52,table23,3.252289,3.4156800000000005
27.541,table23,3.2565,3.355713
27.574,table23,3.3374019999999995,3.371231
27.607,table23,3.403122,3.3830720000000003
27.641,table23,3.449234,3.386215
27.673,table23,3.398865,3.3696589999999995
27.708,table23,3.452225,3.376999
27.741,table23,3.462616,3.367981
27.774,table23,3.46109,3.349197
27.806,table23,3.4821470000000003,3.348145
27.84,table23,3.480667,3.363113
27.873,table23,3.539993,3.36235
27.906,table23,2.982681,3.205017
27.973000000000003,table24,3.99968,3.21875
28.007,table24,3.492493,3.4020690000000005
