"","participant","time_point","trans_dur","Source","Target"
"1833","001",395.32,0.021000000000015,"table32","FloorLeftSide"
"1834","001",395.365,0.021000000000015,"FloorLeftSide","S33_C"
"1835","001",395.386,0.0229999999999677,"S33_C","chair33"
"1836","001",395.409,0.0250000000000341,"chair33","S33_C"
"1837","001",395.434,0.0229999999999677,"S33_C","FloorLeftSide"
"1838","001",395.457,0.0219999999999914,"FloorLeftSide","chair33"
"1839","001",395.479,0.02800000000002,"chair33","S33_C"
"1840","001",395.507,0.0240000000000009,"S33_C","chair34"
"1841","001",395.531,0.0219999999999914,"chair34","S33_C"
"1842","001",395.577,0.02800000000002,"S33_C","chair34"
"1843","001",395.605,0.0219999999999914,"chair34","S33_C"
"1844","001",395.672,0.0249999999999773,"S33_C","S34_C"
"1845","001",395.697,0.0230000000000246,"S34_C","FloorLeftSide"
"1846","001",395.766,0.0229999999999677,"FloorLeftSide","chair34"
"1847","001",395.789,0.0250000000000341,"chair34","FloorLeftSide"
"1848","001",395.864,0.0240000000000009,"FloorLeftSide","chair34"
"1849","001",395.888,0.02800000000002,"chair34","FloorLeftSide"
"1850","001",396.75,0.0230000000000246,"FloorLeftSide","chair31"
"1851","001",396.773,0.0219999999999914,"chair31","table32"
"1852","001",396.983,0.122000000000014,"table32","window1"
"1853","001",397.127,0.0229999999999677,"window1","leftwall"
"1854","001",397.15,0.021000000000015,"leftwall","window1"
"1855","001",397.239,0.0220000000000482,"window1","S24_C"
"1856","001",397.33,0.021000000000015,"S24_C","window1"
"1857","001",398.015,0.021000000000015,"window1","leftwall"
"1858","001",398.148,0.0219999999999914,"leftwall","window1"
"1859","001",398.17,0.0240000000000009,"window1","leftwall"
"1860","001",398.194,0.0229999999999677,"leftwall","S13_C"
"1861","001",398.217,0.0200000000000387,"S13_C","leftwall"
"1862","001",398.259,0.0209999999999582,"leftwall","S13_C"
"1863","001",398.28,0.0230000000000246,"S13_C","window1"
"1864","001",398.303,0.0240000000000009,"window1","FrontWall"
"1865","001",398.327,0.0230000000000246,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"1866","001",398.35,0.0229999999999677,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"1867","001",398.373,0.0240000000000009,"SM_Blackboard_Schiene_low_99","Screen_95"
"1868","001",398.668,0.0229999999999677,"Screen_95","S16_C"
"1869","001",398.691,0.021000000000015,"S16_C","FrontWall"
"1870","001",398.712,0.021000000000015,"FrontWall","empty"
"1871","001",398.733,0.0229999999999677,"empty","FrontWall"
"1872","001",398.776,0.0219999999999914,"FrontWall","S16_C"
"1873","001",398.798,0.021000000000015,"S16_C","FrontWall"
"1874","001",398.969,0.0230000000000246,"FrontWall","rightwall1"
"1875","001",398.992,0.0219999999999914,"rightwall1","empty"
"1876","001",399.058,0.0219999999999914,"empty","rightwall1"
"1877","001",399.08,0.0219999999999914,"rightwall1","empty"
"1878","001",399.102,0.0230000000000246,"empty","FrontWall"
"1879","001",399.125,0.0219999999999914,"FrontWall","S16_C"
"1880","001",399.147,0.0219999999999914,"S16_C","Screen_95"
"1881","001",399.792,0.0230000000000246,"Screen_95","CartoonTeacher"
"1882","001",399.859,0.0230000000000246,"CartoonTeacher","Screen_95"
"1883","001",399.904,0.0230000000000246,"Screen_95","CartoonTeacher"
"1884","001",399.993,0.0219999999999914,"CartoonTeacher","Screen_95"
"1885","001",400.216,0.021000000000015,"Screen_95","CartoonTeacher"
"1886","001",400.392,0.0720000000000027,"CartoonTeacher","FrontWall"
"1887","001",400.487,0.0209999999999582,"FrontWall","SM_Blackboard_Schiene_low_99"
"1888","001",400.626,0.0330000000000155,"SM_Blackboard_Schiene_low_99","FrontWall"
"1889","001",400.659,0.0330000000000155,"FrontWall","SM_Blackboard_Schiene_low_99"
"1890","001",400.76,0.0319999999999823,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"1891","001",401.125,0.0330000000000155,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"1892","001",401.192,0.0330000000000155,"SM_Blackboard_Schiene_low_99","FrontWall"
"1893","001",401.292,0.0230000000000246,"FrontWall","leftwall_5"
"1894","001",401.337,0.0219999999999914,"leftwall_5","S14_C"
"1895","001",401.647,0.0889999999999986,"S14_C","leftwall_5"
"1896","001",401.736,0.0219999999999914,"leftwall_5","FrontWall"
"1897","001",401.781,0.0199999999999818,"FrontWall","SM_Blackboard_Schiene_low_99"
"1898","001",401.801,0.0240000000000009,"SM_Blackboard_Schiene_low_99","leftwall_5"
"1899","001",401.849,0.0219999999999914,"leftwall_5","S14_C"
"1900","001",401.871,0.0230000000000246,"S14_C","leftwall_5"
"1901","001",402.053,0.0230000000000246,"leftwall_5","FrontWall"
"1902","001",402.363,0.021000000000015,"FrontWall","Screen_95"
"1903","001",403.315,0.0190000000000055,"Screen_95","S16_C"
"1904","001",403.334,0.0230000000000246,"S16_C","Screen_95"
"1905","001",403.847,2.00900000000001,"Screen_95","FrontWall"
"1906","001",405.9,0.0230000000000246,"FrontWall","SM_Blackboard_Schiene_low_99"
"1907","001",405.944,0.0219999999999914,"SM_Blackboard_Schiene_low_99","Screen_95"
"1908","001",405.989,0.0230000000000246,"Screen_95","CartoonTeacher"
"1909","001",406.056,0.0240000000000009,"CartoonTeacher","Screen_95"
"1910","001",406.101,0.0230000000000246,"Screen_95","CartoonTeacher"
"1911","001",409.138,0.0230000000000246,"CartoonTeacher","Screen_95"
"1912","001",409.183,0.0219999999999914,"Screen_95","CartoonTeacher"
"1913","001",411.775,0.0230000000000246,"CartoonTeacher","Screen_95"
"1914","001",411.864,0.0230000000000246,"Screen_95","CartoonTeacher"
"1915","001",411.909,0.0230000000000246,"CartoonTeacher","Screen_95"
"1916","001",411.932,0.0219999999999914,"Screen_95","CartoonTeacher"
"1917","001",412.067,0.0219999999999914,"CartoonTeacher","Screen_95"
"1918","001",413.135,0.0219999999999914,"Screen_95","CartoonTeacher"
"1919","001",413.29,0.0240000000000009,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"1920","001",414.045,0.134999999999991,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"1921","001",414.18,0.0229999999999677,"FrontWall","SM_Blackboard_Schiene_low_99"
"1922","001",414.203,0.0230000000000246,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"1923","001",415.133,0.134000000000015,"CartoonTeacher","FrontWall"
"1924","001",415.288,0.0229999999999677,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"1925","001",415.485,0.0219999999999914,"SM_Blackboard_Tafel_unten_low_101","leftwall_5"
"1926","001",416.231,0.0219999999999914,"leftwall_5","leftwall"
"1927","001",416.253,0.0219999999999914,"leftwall","leftwall_5"
"1928","001",416.32,0.0230000000000246,"leftwall_5","leftwall"
"1929","001",416.343,0.0219999999999914,"leftwall","leftwall_5"
"1930","001",416.365,0.0219999999999914,"leftwall_5","leftwall"
"1931","001",416.433,0.0199999999999818,"leftwall","leftwall_5"
"1932","001",416.453,0.0240000000000009,"leftwall_5","leftwall"
"1933","001",416.5,0.0219999999999914,"leftwall","leftwall_5"
"1934","001",416.567,0.021000000000015,"leftwall_5","window1"
"1935","001",416.907,0.0219999999999914,"window1","leftwall"
"1936","001",416.929,0.0230000000000246,"leftwall","leftwall_5"
"1937","001",417.179,0.0220000000000482,"leftwall_5","leftwall"
"1938","001",417.222,0.0220000000000482,"leftwall","window1"
"1939","001",417.266,0.0209999999999582,"window1","S24_C"
"1940","001",417.287,0.0220000000000482,"S24_C","leftwall"
"1941","001",417.33,0.0230000000000246,"leftwall","S24_C"
"1942","001",417.397,0.0230000000000246,"S24_C","S22_C"
"1943","001",417.42,0.0229999999999677,"S22_C","S24_C"
"1944","001",417.619,0.0239999999999441,"S24_C","SM_Heizkörper3"
"1945","001",417.643,0.0230000000000246,"SM_Heizkörper3","table22"
"1946","001",417.666,0.0219999999999914,"table22","S24_C"
"1947","001",417.688,0.0230000000000246,"S24_C","table22"
"1948","001",417.822,0.021000000000015,"table22","chair12"
"1949","001",417.843,0.0209999999999582,"chair12","S13_C"
"1950","001",417.864,0.021000000000015,"S13_C","chair14"
"1951","001",418.507,0.021000000000015,"chair14","table12"
"1952","001",418.528,0.0229999999999677,"table12","table11"
"1953","001",418.596,0.021000000000015,"table11","leftwall"
"1954","001",418.753,0.0240000000000009,"leftwall","fronttable"
"1955","001",419.061,0.0230000000000246,"fronttable","fronttestobject"
"1956","001",419.084,0.0219999999999914,"fronttestobject","fronttable"
"1957","001",419.106,0.0230000000000246,"fronttable","fronttestobject"
"1958","001",419.352,0.0220000000000482,"fronttestobject","fronttable"
"1959","001",419.374,0.0209999999999582,"fronttable","fronttestobject"
"1960","001",419.483,0.0219999999999914,"fronttestobject","fronttable"
"1961","001",419.815,0.0249999999999773,"fronttable","S14_C"
"1962","001",419.84,0.021000000000015,"S14_C","fronttable"
"1963","001",419.905,0.0230000000000246,"fronttable","S14_C"
"1964","001",419.974,0.021000000000015,"S14_C","fronttable"
"1965","001",420.039,0.0240000000000009,"fronttable","S13_C"
"1966","001",420.626,0.0340000000000487,"S13_C","S14_C"
"1967","001",420.693,0.0339999999999918,"S14_C","fronttable"
"1968","001",420.795,0.0319999999999823,"fronttable","S13_C"
"1969","001",420.893,0.0340000000000487,"S13_C","fronttable"
"1970","001",420.96,0.0220000000000482,"fronttable","S13_C"
"1971","001",422.004,0.0229999999999677,"S13_C","fronttable"
"1972","001",422.027,0.021000000000015,"fronttable","S14_C"
"1973","001",422.072,0.021000000000015,"S14_C","fronttable"
"1974","001",422.115,0.0219999999999914,"fronttable","fronttestobject"
"1975","001",422.137,0.0240000000000009,"fronttestobject","S13_C"
"1976","001",422.541,0.0219999999999914,"S13_C","S14_C"
"1977","001",422.787,0.140000000000043,"S14_C","SM_Heizkörper3"
"1978","001",422.927,0.0179999999999723,"SM_Heizkörper3","leftwall"
"1979","001",422.945,0.0219999999999914,"leftwall","S24_C"
"1980","001",422.988,0.0230000000000246,"S24_C","leftwall"
"1981","001",423.032,0.021000000000015,"leftwall","S24_C"
"1982","001",423.053,0.0230000000000246,"S24_C","leftwall"
"1983","001",423.142,0.021000000000015,"leftwall","SM_Heizkörper3"
"1984","001",423.186,0.0220000000000482,"SM_Heizkörper3","S24_C"
"1985","001",423.208,0.0209999999999582,"S24_C","SM_Heizkörper3"
"1986","001",423.229,0.021000000000015,"SM_Heizkörper3","S24_C"
"1987","001",423.562,0.0229999999999677,"S24_C","SM_Heizkörper3"
"1988","001",423.833,0.0209999999999582,"SM_Heizkörper3","S24_C"
"1989","001",424.515,0.184000000000026,"S24_C","window1"
"1990","001",424.699,0.0229999999999677,"window1","leftwall"
"1991","001",424.722,0.0220000000000482,"leftwall","S24_C"
"1992","001",425.517,0.021000000000015,"S24_C","window1"
"1993","001",426.14,0.0219999999999914,"window1","leftwall"
"1994","001",426.183,0.0219999999999914,"leftwall","leftwall_5"
"1995","001",426.921,0.0230000000000246,"leftwall_5","S14_C"
"1996","001",426.944,0.0229999999999677,"S14_C","leftwall_5"
"1997","001",427.229,0.0230000000000246,"leftwall_5","leftwall"
"1998","001",427.252,0.021000000000015,"leftwall","window1"
"1999","001",429.833,0.165999999999997,"window1","FloorFront"
"2000","001",429.999,0.0229999999999677,"FloorFront","FrontWall"
"2001","001",430.022,0.0230000000000246,"FrontWall","SM_Blackboard_Schiene_low_99"
"2002","001",430.045,0.0209999999999582,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2003","001",431.538,0.0219999999999914,"CartoonTeacher","Screen_95"
"2004","001",431.583,0.0229999999999677,"Screen_95","CartoonTeacher"
"2005","001",432.627,0.0229999999999677,"CartoonTeacher","Screen_95"
"2006","001",432.714,0.0230000000000246,"Screen_95","CartoonTeacher"
"2007","001",435.356,0.113,"CartoonTeacher","Screen_95"
"2008","001",435.538,0.0199999999999818,"Screen_95","CartoonTeacher"
"2009","001",435.623,0.021000000000015,"CartoonTeacher","Screen_95"
"2010","001",435.667,0.0220000000000482,"Screen_95","CartoonTeacher"
"2011","001",449.835,0.17900000000003,"CartoonTeacher","Screen_95"
"2012","001",450.059,0.0219999999999914,"Screen_95","CartoonTeacher"
"2013","001",450.751,0.0220000000000482,"CartoonTeacher","Screen_95"
"2014","001",451.036,0.021000000000015,"Screen_95","CartoonTeacher"
"2015","001",451.924,0.0220000000000482,"CartoonTeacher","Screen_95"
"2016","001",452.101,0.021000000000015,"Screen_95","CartoonTeacher"
"2017","001",453.034,0.0219999999999914,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2018","001",454.414,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2019","001",454.437,0.0249999999999773,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2020","001",455.865,0.0240000000000009,"CartoonTeacher","Screen_95"
"2021","001",457.777,0.0219999999999914,"Screen_95","CartoonTeacher"
"2022","001",458.019,0.0249999999999773,"CartoonTeacher","FrontWall"
"2023","001",458.044,0.021000000000015,"FrontWall","CartoonTeacher"
"2024","001",458.135,0.021000000000015,"CartoonTeacher","Screen_95"
"2025","001",458.156,0.0229999999999677,"Screen_95","S16_C"
"2026","001",458.931,0.0230000000000246,"S16_C","Screen_95"
"2027","001",460.031,0.0319999999999823,"Screen_95","CartoonTeacher"
"2028","001",461.886,0.0219999999999914,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2029","001",462.042,0.0220000000000482,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2030","001",462.154,0.021000000000015,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"2031","001",462.241,0.0219999999999914,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"2032","001",462.51,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2033","001",462.555,0.0229999999999677,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2034","001",462.856,0.0219999999999914,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2035","001",463.153,0.0219999999999914,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2036","001",463.333,0.0219999999999914,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2037","001",463.378,0.0880000000000223,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2038","001",463.931,0.0219999999999914,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2039","001",463.953,0.0200000000000387,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2040","001",463.973,0.0219999999999914,"SM_Blackboard_Schiene_low_99","FrontWall"
"2041","001",463.995,0.0229999999999677,"FrontWall","SM_Blackboard_Schiene_low_99"
"2042","001",464.018,0.021000000000015,"SM_Blackboard_Schiene_low_99","FrontWall"
"2043","001",464.173,0.0240000000000009,"FrontWall","leftwall_5"
"2044","001",464.309,0.0240000000000009,"leftwall_5","FrontWall"
"2045","001",464.333,0.134999999999991,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"2046","001",464.512,0.0219999999999914,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2047","001",466.365,0.021000000000015,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2048","001",466.591,0.120999999999981,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"2049","001",466.712,0.0289999999999964,"FrontWall","CartoonTeacher"
"2050","001",466.741,0.0190000000000055,"CartoonTeacher","Screen_95"
"2051","001",467.009,0.0209999999999582,"Screen_95","CartoonTeacher"
"2052","001",467.724,0.0219999999999914,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2053","001",467.746,0.0219999999999914,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2054","001",467.791,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2055","001",467.835,0.0220000000000482,"SM_Blackboard_Schiene_low_99","leftwall_5"
"2056","001",467.857,0.0209999999999582,"leftwall_5","FrontWall"
"2057","001",467.989,0.021000000000015,"FrontWall","leftwall_5"
"2058","001",468.163,0.0229999999999677,"leftwall_5","FrontWall"
"2059","001",468.186,0.0220000000000482,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"2060","001",468.229,0.0219999999999914,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2061","001",468.295,0.0209999999999582,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2062","001",468.316,0.0900000000000318,"CartoonTeacher","FrontWall"
"2063","001",468.406,0.021000000000015,"FrontWall","CartoonTeacher"
"2064","001",470.137,0.0230000000000246,"CartoonTeacher","Screen_95"
"2065","001",470.405,0.0230000000000246,"Screen_95","FrontWall"
"2066","001",470.806,0.0219999999999914,"FrontWall","Screen_95"
"2067","001",473.27,0.0339999999999918,"Screen_95","FrontWall"
"2068","001",473.304,0.0330000000000155,"FrontWall","CartoonTeacher"
"2069","001",473.548,0.0230000000000246,"CartoonTeacher","Screen_95"
"2070","001",477.727,0.0220000000000482,"Screen_95","FrontWall"
"2071","001",477.749,0.0199999999999818,"FrontWall","CartoonTeacher"
"2072","001",478.257,0.112000000000023,"CartoonTeacher","Screen_95"
"2073","001",480.555,0.0219999999999914,"Screen_95","FrontWall"
"2074","001",480.577,0.0219999999999914,"FrontWall","CartoonTeacher"
"2075","001",481.469,0.021000000000015,"CartoonTeacher","Screen_95"
"2076","001",486.886,0.0219999999999914,"Screen_95","CartoonTeacher"
"2077","001",487.604,0.0200000000000387,"CartoonTeacher","Screen_95"
"2078","001",496.518,0.0220000000000482,"Screen_95","FrontWall"
"2079","001",497.211,0.0869999999999891,"FrontWall","Screen_95"
"2080","001",498.275,0.0200000000000387,"Screen_95","FrontWall"
"2081","001",498.585,0.0220000000000482,"FrontWall","CartoonTeacher"
"2082","001",498.651,0.0229999999999677,"CartoonTeacher","FrontWall"
"2083","001",500.246,0.0219999999999914,"FrontWall","Screen_95"
"2084","001",500.736,0.0240000000000009,"Screen_95","FrontWall"
"2085","001",501.625,0.0889999999999986,"FrontWall","SM_Blackboard_Schiene_low_99"
"2086","001",501.736,0.0230000000000246,"SM_Blackboard_Schiene_low_99","FrontWall"
"2087","001",502.068,0.0330000000000155,"FrontWall","CartoonTeacher"
"2088","001",502.168,0.0330000000000155,"CartoonTeacher","FrontWall"
"2089","001",502.201,0.132999999999981,"FrontWall","CartoonTeacher"
"2090","001",502.367,0.0329999999999586,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2091","001",502.4,0.035000000000025,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2092","001",502.435,0.0330000000000155,"SM_Blackboard_Tafel_unten_low_101","SM_Blackboard_Schiene_low_99"
"2093","001",502.534,0.0339999999999918,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
"2094","001",502.568,0.0330000000000155,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2095","001",502.813,0.0230000000000246,"CartoonTeacher","FrontWall"
"2096","001",503.237,0.0240000000000009,"FrontWall","SM_Blackboard_Schiene_low_99"
"2097","001",503.35,0.0219999999999914,"SM_Blackboard_Schiene_low_99","FrontWall"
"2098","001",504.899,0.134999999999991,"FrontWall","SM_Blackboard_Schiene_low_99"
"2099","001",505.078,0.021000000000015,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2100","001",505.121,0.0230000000000246,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2101","001",505.166,0.0240000000000009,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2102","001",505.211,0.0240000000000009,"CartoonTeacher","Screen_95"
"2103","001",505.504,0.0219999999999914,"Screen_95","SM_Blackboard_Schiene_low_99"
"2104","001",505.81,0.156000000000006,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2105","001",507.943,0.0330000000000155,"CartoonTeacher","FrontWall"
"2106","001",508.354,0.0219999999999914,"FrontWall","CartoonTeacher"
"2107","001",508.577,0.0230000000000246,"CartoonTeacher","FrontWall"
"2108","001",508.62,0.0229999999999677,"FrontWall","SM_Blackboard_Schiene_low_99"
"2109","001",508.802,0.0229999999999677,"SM_Blackboard_Schiene_low_99","FrontWall"
"2110","001",508.825,0.0200000000000387,"FrontWall","SM_Blackboard_Schiene_low_99"
"2111","001",509.331,0.0229999999999677,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2112","001",510.175,0.0330000000000155,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2113","001",510.475,0.0329999999999586,"SM_Blackboard_Schiene_low_99","Screen_95"
"2114","001",510.608,0.0670000000000073,"Screen_95","FrontWall"
"2115","001",510.875,0.0230000000000246,"FrontWall","Screen_95"
"2116","001",510.92,0.0240000000000009,"Screen_95","FrontWall"
"2117","001",510.944,0.0199999999999818,"FrontWall","Screen_95"
"2118","001",511.03,0.0240000000000009,"Screen_95","SM_Blackboard_Schiene_low_99"
"2119","001",511.23,0.0240000000000009,"SM_Blackboard_Schiene_low_99","FrontWall"
"2120","001",511.362,0.0249999999999773,"FrontWall","CartoonTeacher"
"2121","001",511.478,0.0249999999999773,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2122","001",511.929,0.0340000000000487,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2123","001",511.963,0.0329999999999586,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2124","001",512.062,0.0339999999999918,"SM_Blackboard_Schiene_low_99","Screen_95"
"2125","001",512.864,0.0209999999999582,"Screen_95","FrontWall"
"2126","001",512.885,0.0230000000000246,"FrontWall","CartoonTeacher"
"2127","001",512.953,0.0230000000000246,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2128","001",512.999,0.0240000000000009,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2129","001",513.091,0.0209999999999582,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2130","001",513.505,0.0220000000000482,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2131","001",514.242,0.0220000000000482,"CartoonTeacher","Screen_95"
"2132","001",515.471,0.0339999999999918,"Screen_95","FrontWall"
"2133","001",515.505,0.0320000000000391,"FrontWall","CartoonTeacher"
"2134","001",516.226,0.0230000000000246,"CartoonTeacher","Screen_95"
"2135","001",516.959,0.0230000000000246,"Screen_95","SM_Blackboard_Schiene_low_99"
"2136","001",516.982,0.0230000000000246,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2137","001",517.005,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2138","001",517.248,0.0229999999999109,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2139","001",519.221,0.110000000000014,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2140","001",519.331,0.0219999999999345,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2141","001",519.353,0.0210000000000719,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2142","001",519.374,0.0190000000000055,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2143","001",519.459,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2144","001",519.925,0.134999999999991,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2145","001",521.607,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2146","001",521.629,0.0219999999999345,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2147","001",521.743,0.0219999999999345,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2148","001",521.832,0.0220000000000482,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2149","001",521.876,0.0230000000000246,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2150","001",521.943,0.0230000000000246,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2151","001",522.202,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2152","001",522.425,0.0230000000000246,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2153","001",522.919,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2154","001",522.982,0.0220000000000482,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2155","001",523.735,0.0230000000000246,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2156","001",523.783,0.0240000000000009,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2157","001",524.4,0.0330000000000155,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2158","001",524.433,0.0670000000000073,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2159","001",524.902,0.0229999999999109,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2160","001",525.237,0.0919999999999845,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2161","001",525.89,0.0330000000000155,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2162","001",526.334,0.0230000000000246,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2163","001",528.05,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"2164","001",528.072,0.0220000000000482,"SM_Blackboard_Schiene_low_99","Screen_95"
"2165","001",528.358,0.219000000000051,"Screen_95","SM_Blackboard_Schiene_low_99"
"2166","001",528.577,0.0220000000000482,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"2167","001",533.901,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2168","001",534.007,0.0240000000000009,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2169","001",535.701,0.0199999999999818,"CartoonTeacher","Screen_95"
"2170","001",535.94,0.132999999999925,"Screen_95","FrontWall"
"2171","001",536.095,0.0230000000000246,"FrontWall","CartoonTeacher"
"2172","001",536.14,0.0220000000000482,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"2173","001",536.343,0.0210000000000719,"SM_Blackboard_Tafel_unten_low_101","CartoonTeacher"
"2174","001",536.812,0.106999999999971,"CartoonTeacher","Screen_95"
"2175","001",538.361,0.0230000000000246,"Screen_95","S16_C"
"2176","001",538.384,0.0219999999999345,"S16_C","Screen_95"
"2177","001",539.162,0.0229999999999109,"Screen_95","S16_C"
"2178","001",539.185,0.0220000000000482,"S16_C","Screen_95"
"2179","001",540.853,0.0220000000000482,"Screen_95","S16_C"
"2180","001",540.875,0.0220000000000482,"S16_C","Screen_95"
"2181","001",540.897,0.0219999999999345,"Screen_95","S16_C"
"2182","001",540.982,0.0220000000000482,"S16_C","Screen_95"
"2183","001",541.071,0.0230000000000246,"Screen_95","CartoonTeacher"
"2184","001",541.116,0.0209999999999582,"CartoonTeacher","Screen_95"
"2185","001",541.16,0.0220000000000482,"Screen_95","CartoonTeacher"
"2186","001",541.293,0.0209999999999582,"CartoonTeacher","Screen_95"
"2187","001",541.337,0.0230000000000246,"Screen_95","S16_C"
"2188","001",541.36,0.0209999999999582,"S16_C","Screen_95"
"2189","001",541.763,0.0219999999999345,"Screen_95","S16_C"
"2190","001",541.785,0.0240000000000009,"S16_C","FrontWall"
"2191","001",541.809,0.0210000000000719,"FrontWall","empty"
"2192","001",541.83,0.0240000000000009,"empty","frontcabin"
"2193","001",542.404,0.0330000000000155,"frontcabin","rightwall2"
"2194","001",542.437,0.0320000000000391,"rightwall2","empty"
"2195","001",542.469,0.0339999999999918,"empty","frontcabin"
"2196","001",542.503,0.0329999999999018,"frontcabin","rightwall2"
"2197","001",542.536,0.0340000000001055,"rightwall2","empty"
"2198","001",542.659,0.0220000000000482,"empty","rightwall2"
"2199","001",542.681,0.0229999999999109,"rightwall2","empty"
